year,ACTscore,zscore
2011,18.8
2012,19.5
2013,18.7
2014,19.3
2007,16.8
2008,17.5
2009,16.8
2010,17.9
2011,18.1
2012,19.0
2013,17.7
2014,17.5
2006,16.9
2007,16.5
2008,17.6
2009,15.6
2010,15.8
2011,15.4
2012,15.6
2013,14.9
2014,15.5
2010,15.9
2011,15.5
2012,16.6
2013,16.1
2014,15.3
2006,16.3
2007,16.7
2008,17.0
2010,16.9
2011,16.9
2012,17.5
2013,16.8
2014,16.8
2008,19.2
2009,18.7
2010,16.9
2011,17.8
2012,17.9
2013,18.9
2014,19.5
2007,15.9
2008,15.6
2009,15.3
2010,15.6
2011,16.1
2012,15.9
2013,16.3
2014,15.3
2012,15.0
2013,14.7
2014,15.8
2013,16.7
2014,17.4
2013,17.2
2014,17.3
2013,19.3
2014,19.6
2012,17.7
2013,16.5
2014,17.5
2012,18.2
2013,18.7
2014,18.7
2012,14.5
2013,14.1
2014,14.8
2012,16.2
2013,16.0
2014,16.2
2012,20.7
2013,20.6
2014,20.9
2012,20.7
2013,20.9
2014,21.1
2010,15.1
2011,15.3
2012,14.5
2013,14.6
2014,14.8
2012,17.4
2013,17.4
2014,17.5
2012,17.6
2013,16.6
2014,16.7
2011,15.4
2012,14.6
2013,14.0
2014,14.5
2013,17.3
2014,16.7
2011,13.5
2012,13.5
2013,13.7
2014,13.6
2014,16.0
2012,12.9
2013,13.1
2014,13.5
2012,14.7
2013,14.5
2014,15.0
2014,18.2
2013,13.2
2014,13.7
2013,13.0
2014,13.7
2013,13.9
2014,14.8
2013,13.8
2014,14.8
2013,13.1
2014,13.5
2013,12.9
2014,13.5
2013,13.7
2014,14.7
2013,13.3
2014,13.3
2013,15.0
2014,15.4
2013,14.0
2014,14.8
2013,15.7
2014,14.3
2013,15.1
2014,15.0
2013,13.3
2014,13.3
2013,15.6
2014,15.6
2013,13.3
2014,14.3
2013,13.5
2014,14.5
2013,14.5
2014,14.2
2013,13.0
2014,13.8
2013,13.8
2014,14.1
2013,14.1
2014,14.5
2013,14.4
2014,14.6
2013,13.5
2014,14.1
2013,13.6
2014,14.5
2014,15.4
2014,13.4
2014,15.6
2014,14.6
2014,14.7
2014,13.3
2001,14.6
2002,14.1
2003,15.7
2004,15.0
2005,15.7
2006,15.0
2001,14.6
2002,15.2
2003,14.6
2004,14.2
2005,15.3
2006,15.5
2007,15.2
2008,15.4
2009,14.3
2010,16.3
2014,19.3
2001,20.8
2002,22.1
2003,22.6
2004,23.4
2005,25.2
2006,22.5
2007,23.2
2008,24.6
2009,25.5
2010,26.1
2011,25.9
2012,25.8
2013,27.3
2014,27.6
2001,17.5
2002,17.1
2003,17.0
2004,17.5
2005,18.0
2006,17.2
2007,17.3
2008,17.5
2009,17.6
2010,17.5
2011,19.6
2012,17.8
2013,19.1
2014,19.2
2010,16.5
2003,23.8
2004,25.9
2005,27.2
2006,26.6
2007,27.6
2008,27.5
2009,29.1
2010,28.4
2011,28.0
2012,28.9
2013,30.2
2014,30.4
2001,14.8
2002,15.3
2003,14.2
2002,14.9
2003,14.8
2001,15.3
2009,13.4
2008,15.6
2001,15.0
2002,14.5
2003,16.6
2006,15.0
2007,16.8
2008,16.6
2009,16.7
2010,16.2
2011,16.2
2012,17.7
2013,16.9
2014,17.1
2001,15.8
2002,13.8
2003,15.2
2004,15.2
2004,19.5
2005,19.6
2006,19.7
2007,19.2
2008,18.9
2009,19.8
2010,20.2
2011,21.5
2012,20.6
2013,21.6
2014,20.7
2002,18.4
2003,17.9
2004,17.1
2005,17.3
2006,18.0
2007,17.5
2008,17.3
2009,17.6
2010,18.0
2005,16.5
2006,16.0
2007,16.3
2008,16.8
2009,15.7
2010,16.1
2011,15.4
2012,17.4
2013,17.3
2014,17.3
2001,16.2
2002,16.3
2003,16.2
2004,16.5
2005,17.3
2006,17.8
2007,17.2
2008,17.8
2009,17.6
2010,18.3
2011,17.8
2012,18.5
2013,18.2
2014,18.2
2001,20.8
2002,21.3
2003,20.4
2004,21.1
2005,21.1
2006,21.3
2007,21.9
2008,22.5
2009,22.3
2010,22.6
2011,23.2
2012,24.1
2013,24.5
2014,23.9
2001,15.5
2002,15.7
2003,15.3
2004,17.0
2005,16.0
2006,15.9
2007,15.8
2008,15.8
2009,15.9
2010,16.0
2011,15.7
2012,16.0
2013,16.7
