year,ACTscore,zscore
2012,20.3,1.035620246458597
2013,20.7,1.1633112655359275
2014,20.5,1.0994657559972623
2011,21.2,1.3229250393825907
2011,21.3,1.354847794151924
2012,22.0,1.5783070775372523
2013,21.8,1.5144615679985873
2014,22.5,1.7379208513839157
2001,13.4,-1.1670498326253576
2003,15.2,-0.5924402467773697
2002,15.6,-0.4647492277000389
2003,15.9,-0.3689809633920406
2004,16.6,-0.1455216800067116
2005,17.4,0.10986035814794891
2006,16.6,-0.1455216800067116
2007,17.4,0.10986035814794891
2008,16.9,-0.049753415698714464
2009,17.7,0.20562862245594715
2010,16.9,-0.049753415698714464
2011,18.9,0.588701679687939
2012,18.4,0.42908790584127565
2013,19.1,0.6525471892266053
2014,20.5,1.0994657559972623
2008,15.7,-0.4328264729307063
2009,16.3,-0.24128994431470982
2010,17.5,0.14178311291728204
2011,18.1,0.33331964153327853
2003,18.1,0.33331964153327853
2005,15.4,-0.528594737238704
2007,17.5,0.14178311291728204
2008,15.5,-0.49667198246937144
2011,18.4,0.42908790584127565
2012,18.3,0.39716515107194367
2013,18.0,0.3013968867639454
2014,17.5,0.14178311291728204
2008,15.7,-0.4328264729307063
2009,15.9,-0.3689809633920406
2010,16.4,-0.20936718954537784
2011,16.1,-0.3051354538533749
2012,16.2,-0.27321269908404294
2013,16.8,-0.08167617046804646
2014,16.8,-0.08167617046804646
2006,19.7,0.8440837178426006
2007,19.3,0.7163926987652703
2008,19.5,0.7802382083039355
2009,19.6,0.8121609630732687
2010,19.5,0.7802382083039355
2011,21.1,1.2910022846132587
2012,21.3,1.354847794151924
2013,22.4,1.7059980966145827
2014,21.0,1.2590795298439257
2008,20.9,1.2271567750745924
2009,21.6,1.4506160584599221
2010,22.0,1.5783070775372523
2011,22.7,1.801766360922581
2012,23.5,2.0571483990772426
2013,24.1,2.248684927693239
2014,22.0,1.5783070775372523
2008,18.9,0.588701679687939
2009,17.8,0.23755137722528027
2010,18.7,0.5248561701492739
2011,18.4,0.42908790584127565
2012,17.7,0.20562862245594715
2013,18.7,0.5248561701492739
2014,18.8,0.556778924918607
2006,14.8,-0.7201312658546999
2008,15.4,-0.528594737238704
2009,18.7,0.5248561701492739
2010,18.6,0.4929334153799419
2011,18.5,0.46101066061060875
2012,19.7,0.8440837178426006
2013,19.2,0.6844699439959373
2014,19.4,0.7483154535346024
2012,14.5,-0.8158995301626982
2013,14.7,-0.752054020624033
2014,14.4,-0.8478222849320307
2008,16.5,-0.1774444347760447
2009,16.4,-0.20936718954537784
2010,15.9,-0.3689809633920406
2011,15.8,-0.4009037181613732
2012,16.2,-0.27321269908404294
2013,17.3,0.07793760337861691
2014,16.3,-0.24128994431470982
2008,16.0,-0.3370582086227081
2009,15.5,-0.49667198246937144
2010,15.9,-0.3689809633920406
2011,15.8,-0.4009037181613732
2012,16.5,-0.1774444347760447
2013,16.3,-0.24128994431470982
2014,15.2,-0.5924402467773697
2008,16.1,-0.3051354538533749
2009,16.6,-0.1455216800067116
2010,17.0,-0.017830660929381337
2011,17.3,0.07793760337861691
2012,17.4,0.10986035814794891
2013,18.3,0.39716515107194367
2014,18.3,0.39716515107194367
2004,18.4,0.42908790584127565
2005,19.3,0.7163926987652703
2006,17.7,0.20562862245594715
2007,19.0,0.6206244344572721
2008,18.3,0.39716515107194367
2009,18.9,0.588701679687939
2010,18.8,0.556778924918607
2011,18.0,0.3013968867639454
2012,18.9,0.588701679687939
2013,18.3,0.39716515107194367
2014,19.3,0.7163926987652703
2007,16.9,-0.049753415698714464
2008,17.4,0.10986035814794891
2009,16.6,-0.1455216800067116
2010,17.7,0.20562862245594715
2011,18.5,0.46101066061060875
2012,19.3,0.7163926987652703
2013,17.9,0.2694741319946123
2014,17.7,0.20562862245594715
2006,16.9,-0.049753415698714464
2007,16.7,-0.11359892523737959
2008,17.4,0.10986035814794891
2009,15.7,-0.4328264729307063
2010,15.8,-0.4009037181613732
2011,15.5,-0.49667198246937144
2012,15.5,-0.49667198246937144
2013,15.0,-0.6562857563160348
2014,15.5,-0.49667198246937144
2010,15.8,-0.4009037181613732
2011,15.6,-0.4647492277000389
2012,16.7,-0.11359892523737959
2013,16.2,-0.27321269908404294
2014,15.4,-0.528594737238704
2006,16.2,-0.27321269908404294
2007,16.5,-0.1774444347760447
2008,17.0,-0.017830660929381337
2010,16.9,-0.049753415698714464
2011,16.8,-0.08167617046804646
2012,17.5,0.14178311291728204
2013,16.8,-0.08167617046804646
2014,16.8,-0.08167617046804646
2008,19.6,0.8121609630732687
2009,18.5,0.46101066061060875
2010,16.5,-0.1774444347760447
2011,17.3,0.07793760337861691
2012,17.7,0.20562862245594715
2013,19.2,0.6844699439959373
2014,18.7,0.5248561701492739
2007,16.0,-0.3370582086227081
2008,16.2,-0.27321269908404294
2009,15.7,-0.4328264729307063
2010,15.9,-0.3689809633920406
2011,16.6,-0.1455216800067116
2012,16.8,-0.08167617046804646
2013,17.4,0.10986035814794891
2014,16.6,-0.1455216800067116
2012,15.3,-0.5605174920080366
2014,16.1,-0.3051354538533749
2013,16.7,-0.11359892523737959
2014,17.4,0.10986035814794891
2012,17.7,0.20562862245594715
2013,16.6,-0.1455216800067116
2014,18.1,0.33331964153327853
2012,18.8,0.556778924918607
2013,20.0,0.9398519821505988
2014,21.0,1.2590795298439257
2012,17.2,0.04601484860928379
2013,16.3,-0.24128994431470982
2014,16.7,-0.11359892523737959
2012,21.1,1.2910022846132587
2013,21.2,1.3229250393825907
2014,21.1,1.2910022846132587
2012,21.1,1.2910022846132587
2013,21.6,1.4506160584599221
2014,21.6,1.4506160584599221
2012,18.1,0.33331964153327853
2013,17.5,0.14178311291728204
2014,18.6,0.4929334153799419
2013,17.4,0.10986035814794891
2014,17.0,-0.017830660929381337
2012,14.9,-0.6882085110853674
2013,14.7,-0.752054020624033
2014,15.0,-0.6562857563160348
2014,18.9,0.588701679687939
2013,13.7,-1.0712815683173598
2014,14.6,-0.7839767753933656
2013,14.1,-0.9435905492400289
2014,15.0,-0.6562857563160348
2013,15.4,-0.528594737238704
2014,14.9,-0.6882085110853674
2013,14.1,-0.9435905492400289
2014,14.8,-0.7201312658546999
2013,14.9,-0.6882085110853674
2014,15.3,-0.5605174920080366
2013,14.7,-0.752054020624033
2014,14.8,-0.7201312658546999
2013,14.3,-0.8797450397013633
2014,14.2,-0.9116677944706965
2013,14.0,-0.9755133040093615
2014,14.4,-0.8478222849320307
2013,14.1,-0.9435905492400289
2014,14.8,-0.7201312658546999
2014,15.3,-0.5605174920080366
2014,14.9,-0.6882085110853674
2014,20.1,0.971774736919932
2001,21.2,1.3229250393825907
2002,22.4,1.7059980966145827
2003,23.5,2.0571483990772426
2004,25.0,2.5359897206172324
2005,25.1,2.567912475386566
2006,23.7,2.1209939086159078
2007,24.7,2.440221456309234
2008,25.0,2.5359897206172324
2009,26.0,2.855217268310559
2010,26.7,3.078676551695888
2011,26.9,3.142522061234553
2012,27.0,3.174444816003886
2013,28.3,3.589440628005211
2014,28.5,3.6532861375438763
2001,17.7,0.20562862245594715
2002,17.0,-0.017830660929381337
2003,17.2,0.04601484860928379
2004,18.3,0.39716515107194367
2005,17.4,0.10986035814794891
2006,16.9,-0.049753415698714464
2007,18.4,0.42908790584127565
2008,17.3,0.07793760337861691
2009,15.1,-0.6243630015467022
2010,17.4,0.10986035814794891
2011,18.8,0.556778924918607
2012,17.8,0.23755137722528027
2013,18.8,0.556778924918607
2014,19.1,0.6525471892266053
2003,25.1,2.567912475386566
2004,26.7,3.078676551695888
2005,27.7,3.3979040993892147
2006,27.3,3.2702130803118843
2007,28.5,3.6532861375438763
2008,28.7,3.717131647082541
2009,29.8,4.068281949545201
2010,29.4,3.9405909304678697
2011,30.0,4.132127459083867
2012,30.7,4.355586742469195
2013,30.9,4.4194322520078595
2014,31.2,4.515200516315858
2001,16.5,-0.1774444347760447
2002,19.4,0.7483154535346024
2004,16.5,-0.1774444347760447
2005,17.2,0.04601484860928379
2006,17.5,0.14178311291728204
2008,16.5,-0.1774444347760447
2009,14.6,-0.7839767753933656
2010,16.4,-0.20936718954537784
2013,18.1,0.33331964153327853
2001,16.2,-0.27321269908404294
2002,15.6,-0.4647492277000389
2003,16.6,-0.1455216800067116
2004,16.2,-0.27321269908404294
2005,16.1,-0.3051354538533749
2006,16.7,-0.11359892523737959
2007,17.0,-0.017830660929381337
2008,18.4,0.42908790584127565
2009,16.7,-0.11359892523737959
2010,17.2,0.04601484860928379
2011,17.5,0.14178311291728204
2012,16.6,-0.1455216800067116
2013,15.7,-0.4328264729307063
2014,18.5,0.46101066061060875
2001,16.3,-0.24128994431470982
2002,16.6,-0.1455216800067116
2003,17.9,0.2694741319946123
2004,16.0,-0.3370582086227081
2005,15.6,-0.4647492277000389
2006,15.6,-0.4647492277000389
2008,16.3,-0.24128994431470982
2009,15.7,-0.4328264729307063
2010,16.7,-0.11359892523737959
2012,14.9,-0.6882085110853674
2014,17.6,0.17370586768661517
2001,15.6,-0.4647492277000389
2002,15.1,-0.6243630015467022
2003,14.5,-0.8158995301626982
2004,15.4,-0.528594737238704
2005,16.4,-0.20936718954537784
2006,15.0,-0.6562857563160348
2007,16.3,-0.24128994431470982
2008,14.1,-0.9435905492400289
2009,15.7,-0.4328264729307063
2010,15.5,-0.49667198246937144
2011,16.1,-0.3051354538533749
2012,16.7,-0.11359892523737959
2014,18.4,0.42908790584127565
2001,16.0,-0.3370582086227081
2002,14.8,-0.7201312658546999
2004,17.1,0.01409209383995179
2005,15.2,-0.5924402467773697
2006,19.9,0.9079292273812658
2007,17.7,0.20562862245594715
2008,17.4,0.10986035814794891
2009,17.9,0.2694741319946123
2010,16.9,-0.049753415698714464
2011,17.7,0.20562862245594715
2013,18.2,0.3652423963026105
2014,17.5,0.14178311291728204
2007,17.9,0.2694741319946123
2001,16.3,-0.24128994431470982
2002,17.4,0.10986035814794891
2003,17.5,0.14178311291728204
2004,16.3,-0.24128994431470982
2005,17.5,0.14178311291728204
2006,16.8,-0.08167617046804646
2007,16.9,-0.049753415698714464
2008,17.8,0.23755137722528027
2009,16.9,-0.049753415698714464
2010,17.0,-0.017830660929381337
2011,18.2,0.3652423963026105
2012,19.5,0.7802382083039355
2013,18.3,0.39716515107194367
2014,19.9,0.9079292273812658
2001,17.0,-0.017830660929381337
2002,17.6,0.17370586768661517
2003,17.9,0.2694741319946123
2004,18.2,0.3652423963026105
2005,18.3,0.39716515107194367
2006,17.2,0.04601484860928379
2007,19.6,0.8121609630732687
2008,17.8,0.23755137722528027
2009,19.1,0.6525471892266053
2010,18.4,0.42908790584127565
2011,19.4,0.7483154535346024
2012,19.1,0.6525471892266053
2013,18.6,0.4929334153799419
2014,18.7,0.5248561701492739
2001,21.8,1.5144615679985873
2002,21.7,1.482538813229254
2003,21.8,1.5144615679985873
2004,22.5,1.7379208513839157
2005,22.9,1.8656118704612459
2006,22.9,1.8656118704612459
2007,23.3,1.9933028895385774
2008,23.7,2.1209939086159078
2009,23.4,2.0252256443079095
2010,24.2,2.280607682462571
2011,24.4,2.344453192001236
2012,24.9,2.5040669658478993
2013,25.9,2.823294513541226
2014,25.4,2.6636807396945628
2001,16.4,-0.20936718954537784
2002,16.8,-0.08167617046804646
2003,16.7,-0.11359892523737959
2004,16.6,-0.1455216800067116
2005,17.8,0.23755137722528027
2006,17.5,0.14178311291728204
2007,16.9,-0.049753415698714464
2008,17.5,0.14178311291728204
2009,17.6,0.17370586768661517
2010,17.4,0.10986035814794891
2011,16.3,-0.24128994431470982
2012,17.0,-0.017830660929381337
2013,17.3,0.07793760337861691
2014,16.4,-0.20936718954537784
2001,21.2,1.3229250393825907
2002,19.1,0.6525471892266053
2003,20.4,1.0675430012279292
2004,22.4,1.7059980966145827
2005,21.2,1.3229250393825907
2006,18.5,0.46101066061060875
2007,22.5,1.7379208513839157
2001,16.6,-0.1455216800067116
2002,15.8,-0.4009037181613732
2003,14.9,-0.6882085110853674
2004,16.1,-0.3051354538533749
2005,15.7,-0.4328264729307063
2006,15.1,-0.6243630015467022
2007,16.7,-0.11359892523737959
2008,15.9,-0.3689809633920406
2009,14.8,-0.7201312658546999
2010,16.7,-0.11359892523737959
2011,15.0,-0.6562857563160348
2012,16.4,-0.20936718954537784
2013,17.6,0.17370586768661517
2014,16.1,-0.3051354538533749
2001,16.3,-0.24128994431470982
2002,16.6,-0.1455216800067116
2003,16.2,-0.27321269908404294
2004,15.6,-0.4647492277000389
2005,16.8,-0.08167617046804646
2006,17.2,0.04601484860928379
2007,15.5,-0.49667198246937144
2008,17.4,0.10986035814794891
2009,15.8,-0.4009037181613732
2010,16.5,-0.1774444347760447
2011,16.7,-0.11359892523737959
2012,17.2,0.04601484860928379
2013,16.2,-0.27321269908404294
2014,17.3,0.07793760337861691
2001,16.6,-0.1455216800067116
2002,15.9,-0.3689809633920406
2003,17.6,0.17370586768661517
2004,15.8,-0.4009037181613732
2005,18.4,0.42908790584127565
2006,17.9,0.2694741319946123
2008,17.0,-0.017830660929381337
2009,15.8,-0.4009037181613732
2010,16.7,-0.11359892523737959
2011,16.1,-0.3051354538533749
2013,19.6,0.8121609630732687
2014,21.6,1.4506160584599221
2001,16.2,-0.27321269908404294
2002,16.2,-0.27321269908404294
2003,16.5,-0.1774444347760447
2004,17.3,0.07793760337861691
2005,16.9,-0.049753415698714464
2006,17.2,0.04601484860928379
2007,16.9,-0.049753415698714464
2008,17.3,0.07793760337861691
2009,16.4,-0.20936718954537784
2010,17.0,-0.017830660929381337
2011,16.8,-0.08167617046804646
2012,17.4,0.10986035814794891
2013,18.6,0.4929334153799419
2014,17.2,0.04601484860928379
2004,17.8,0.23755137722528027
2006,19.7,0.8440837178426006
2008,16.1,-0.3051354538533749
2014,17.4,0.10986035814794891
2001,17.2,0.04601484860928379
2002,16.3,-0.24128994431470982
2003,17.1,0.01409209383995179
2004,17.8,0.23755137722528027
2005,18.8,0.556778924918607
2006,17.8,0.23755137722528027
2007,17.9,0.2694741319946123
2008,19.0,0.6206244344572721
2009,19.1,0.6525471892266053
2010,19.7,0.8440837178426006
2011,18.3,0.39716515107194367
2012,19.2,0.6844699439959373
2013,19.4,0.7483154535346024
2014,19.7,0.8440837178426006
2001,14.7,-0.752054020624033
2004,15.3,-0.5605174920080366
2005,15.9,-0.3689809633920406
2006,15.3,-0.5605174920080366
2007,15.9,-0.3689809633920406
2008,16.0,-0.3370582086227081
2009,15.4,-0.528594737238704
2010,15.9,-0.3689809633920406
2011,17.0,-0.017830660929381337
2012,16.8,-0.08167617046804646
2013,16.3,-0.24128994431470982
2014,16.2,-0.27321269908404294
2009,16.1,-0.3051354538533749
2010,16.6,-0.1455216800067116
2011,16.3,-0.24128994431470982
2012,17.0,-0.017830660929381337
2013,17.3,0.07793760337861691
2014,17.4,0.10986035814794891
2011,18.5,0.46101066061060875
2012,18.3,0.39716515107194367
2013,18.1,0.33331964153327853
2014,17.6,0.17370586768661517
2008,15.0,-0.6562857563160348
2009,15.4,-0.528594737238704
2010,15.3,-0.5605174920080366
2011,15.1,-0.6243630015467022
2012,14.9,-0.6882085110853674
2013,14.8,-0.7201312658546999
2014,14.6,-0.7839767753933656
2008,15.4,-0.528594737238704
2009,15.5,-0.49667198246937144
2010,16.3,-0.24128994431470982
2011,16.2,-0.27321269908404294
2012,16.4,-0.20936718954537784
2013,16.8,-0.08167617046804646
2014,16.8,-0.08167617046804646
2009,18.5,0.46101066061060875
2010,16.8,-0.08167617046804646
2011,16.1,-0.3051354538533749
2012,16.2,-0.27321269908404294
2013,16.4,-0.20936718954537784
2014,16.5,-0.1774444347760447
2005,16.7,-0.11359892523737959
2006,15.4,-0.528594737238704
2008,16.2,-0.27321269908404294
2009,16.5,-0.1774444347760447
2010,16.1,-0.3051354538533749
2011,15.6,-0.4647492277000389
2012,16.4,-0.20936718954537784
2013,16.0,-0.3370582086227081
2014,16.5,-0.1774444347760447
2006,13.4,-1.1670498326253576
2007,14.4,-0.8478222849320307
2008,14.4,-0.8478222849320307
2009,14.3,-0.8797450397013633
2010,14.5,-0.8158995301626982
2011,14.9,-0.6882085110853674
2012,14.7,-0.752054020624033
2013,14.2,-0.9116677944706965
2014,15.3,-0.5605174920080366
2006,19.2,0.6844699439959373
2007,19.7,0.8440837178426006
2008,19.4,0.7483154535346024
2009,19.5,0.7802382083039355
2010,18.9,0.588701679687939
2011,20.5,1.0994657559972623
2012,21.0,1.2590795298439257
2013,21.9,1.5463843227679193
2014,21.3,1.354847794151924
2009,14.5,-0.8158995301626982
2010,15.3,-0.5605174920080366
2011,14.4,-0.8478222849320307
2012,14.1,-0.9435905492400289
2013,13.7,-1.0712815683173598
2014,14.4,-0.8478222849320307
2009,16.1,-0.3051354538533749
2010,15.7,-0.4328264729307063
2011,15.6,-0.4647492277000389
2012,16.2,-0.27321269908404294
2013,16.8,-0.08167617046804646
2014,16.8,-0.08167617046804646
2008,20.8,1.1952340203052605
2009,20.9,1.2271567750745924
2010,21.0,1.2590795298439257
2011,22.3,1.6740753418452505
2012,22.0,1.5783070775372523
2013,23.2,1.961380134769244
2014,22.3,1.6740753418452505
2008,18.5,0.46101066061060875
2009,18.2,0.3652423963026105
2010,19.1,0.6525471892266053
2011,18.4,0.42908790584127565
2012,18.3,0.39716515107194367
2013,18.5,0.46101066061060875
2014,18.8,0.556778924918607
2010,18.2,0.3652423963026105
2011,17.4,0.10986035814794891
2012,18.0,0.3013968867639454
2013,18.1,0.33331964153327853
2014,17.2,0.04601484860928379
2008,16.3,-0.24128994431470982
2009,16.5,-0.1774444347760447
2010,16.5,-0.1774444347760447
2011,16.3,-0.24128994431470982
2012,16.8,-0.08167617046804646
2013,16.1,-0.3051354538533749
2014,16.4,-0.20936718954537784
2003,13.5,-1.135127077856025
2004,13.8,-1.0393588135480267
2005,13.7,-1.0712815683173598
2006,14.7,-0.752054020624033
2007,15.2,-0.5924402467773697
2008,15.0,-0.6562857563160348
2009,17.6,0.17370586768661517
2010,18.7,0.5248561701492739
2011,18.5,0.46101066061060875
2012,19.1,0.6525471892266053
2013,18.8,0.556778924918607
2014,19.3,0.7163926987652703
2007,15.0,-0.6562857563160348
2008,14.6,-0.7839767753933656
2009,14.9,-0.6882085110853674
2010,15.1,-0.6243630015467022
2011,14.5,-0.8158995301626982
2012,14.2,-0.9116677944706965
2013,14.3,-0.8797450397013633
2014,14.8,-0.7201312658546999
2008,16.4,-0.20936718954537784
2009,15.9,-0.3689809633920406
2010,15.7,-0.4328264729307063
2011,15.6,-0.4647492277000389
2012,16.2,-0.27321269908404294
2013,16.9,-0.049753415698714464
2014,16.3,-0.24128994431470982
2008,15.8,-0.4009037181613732
2009,15.5,-0.49667198246937144
2010,15.8,-0.4009037181613732
2011,15.7,-0.4328264729307063
2012,16.5,-0.1774444347760447
2013,15.8,-0.4009037181613732
2014,15.2,-0.5924402467773697
2008,16.0,-0.3370582086227081
2009,16.3,-0.24128994431470982
2010,16.9,-0.049753415698714464
2011,17.2,0.04601484860928379
2012,17.4,0.10986035814794891
2013,18.1,0.33331964153327853
2014,18.0,0.3013968867639454
2007,15.5,-0.49667198246937144
2008,15.6,-0.4647492277000389
2009,15.2,-0.5924402467773697
2010,14.9,-0.6882085110853674
2011,15.2,-0.5924402467773697
2012,15.5,-0.49667198246937144
2013,14.8,-0.7201312658546999
2014,14.7,-0.752054020624033
2011,18.5,0.46101066061060875
2012,16.7,-0.11359892523737959
2013,17.8,0.23755137722528027
2014,18.7,0.5248561701492739
2004,17.2,0.04601484860928379
2005,18.0,0.3013968867639454
2006,17.6,0.17370586768661517
2007,19.1,0.6525471892266053
2008,18.3,0.39716515107194367
2009,18.3,0.39716515107194367
2010,18.7,0.5248561701492739
2011,18.8,0.556778924918607
2012,19.5,0.7802382083039355
2013,18.7,0.5248561701492739
2014,19.3,0.7163926987652703
2007,16.8,-0.08167617046804646
2008,17.5,0.14178311291728204
2009,16.8,-0.08167617046804646
2010,17.9,0.2694741319946123
2011,18.1,0.33331964153327853
2012,19.0,0.6206244344572721
2013,17.7,0.20562862245594715
2014,17.5,0.14178311291728204
2006,16.9,-0.049753415698714464
2007,16.5,-0.1774444347760447
2008,17.6,0.17370586768661517
2009,15.6,-0.4647492277000389
2010,15.8,-0.4009037181613732
2011,15.4,-0.528594737238704
2012,15.6,-0.4647492277000389
2013,14.9,-0.6882085110853674
2014,15.5,-0.49667198246937144
2010,15.9,-0.3689809633920406
2011,15.5,-0.49667198246937144
2012,16.6,-0.1455216800067116
2013,16.1,-0.3051354538533749
2014,15.3,-0.5605174920080366
2006,16.3,-0.24128994431470982
2007,16.7,-0.11359892523737959
2008,17.0,-0.017830660929381337
2010,16.9,-0.049753415698714464
2011,16.9,-0.049753415698714464
2012,17.5,0.14178311291728204
2013,16.8,-0.08167617046804646
2014,16.8,-0.08167617046804646
2008,19.2,0.6844699439959373
2009,18.7,0.5248561701492739
2010,16.9,-0.049753415698714464
2011,17.8,0.23755137722528027
2012,17.9,0.2694741319946123
2013,18.9,0.588701679687939
2014,19.5,0.7802382083039355
2007,15.9,-0.3689809633920406
2008,15.6,-0.4647492277000389
2009,15.3,-0.5605174920080366
2010,15.6,-0.4647492277000389
2011,16.1,-0.3051354538533749
2012,15.9,-0.3689809633920406
2013,16.3,-0.24128994431470982
2014,15.3,-0.5605174920080366
2012,15.0,-0.6562857563160348
2013,14.7,-0.752054020624033
2014,15.8,-0.4009037181613732
2013,16.7,-0.11359892523737959
2014,17.4,0.10986035814794891
2013,17.2,0.04601484860928379
2014,17.3,0.07793760337861691
2013,19.3,0.7163926987652703
2014,19.6,0.8121609630732687
2012,17.7,0.20562862245594715
2013,16.5,-0.1774444347760447
2014,17.5,0.14178311291728204
2012,18.2,0.3652423963026105
2013,18.7,0.5248561701492739
2014,18.7,0.5248561701492739
2012,14.5,-0.8158995301626982
2013,14.1,-0.9435905492400289
2014,14.8,-0.7201312658546999
2012,16.2,-0.27321269908404294
2013,16.0,-0.3370582086227081
2014,16.2,-0.27321269908404294
2012,20.7,1.1633112655359275
2013,20.6,1.1313885107665953
2014,20.9,1.2271567750745924
2012,20.7,1.1633112655359275
2013,20.9,1.2271567750745924
2014,21.1,1.2910022846132587
2010,15.1,-0.6243630015467022
2011,15.3,-0.5605174920080366
2012,14.5,-0.8158995301626982
2013,14.6,-0.7839767753933656
2014,14.8,-0.7201312658546999
2012,17.4,0.10986035814794891
2013,17.4,0.10986035814794891
2014,17.5,0.14178311291728204
2012,17.6,0.17370586768661517
2013,16.6,-0.1455216800067116
2014,16.7,-0.11359892523737959
2011,15.4,-0.528594737238704
2012,14.6,-0.7839767753933656
2013,14.0,-0.9755133040093615
2014,14.5,-0.8158995301626982
2013,17.3,0.07793760337861691
2014,16.7,-0.11359892523737959
2011,13.5,-1.135127077856025
2012,13.5,-1.135127077856025
2013,13.7,-1.0712815683173598
2014,13.6,-1.1032043230866924
2014,16.0,-0.3370582086227081
2012,12.9,-1.3266636064720208
2013,13.1,-1.2628180969333558
2014,13.5,-1.135127077856025
2012,14.7,-0.752054020624033
2013,14.5,-0.8158995301626982
2014,15.0,-0.6562857563160348
2014,18.2,0.3652423963026105
2013,13.2,-1.2308953421640232
2014,13.7,-1.0712815683173598
2013,13.0,-1.2947408517026884
2014,13.7,-1.0712815683173598
2013,13.9,-1.0074360587786941
2014,14.8,-0.7201312658546999
2013,13.8,-1.0393588135480267
2014,14.8,-0.7201312658546999
2013,13.1,-1.2628180969333558
2014,13.5,-1.135127077856025
2013,12.9,-1.3266636064720208
2014,13.5,-1.135127077856025
2013,13.7,-1.0712815683173598
2014,14.7,-0.752054020624033
2013,13.3,-1.1989725873946901
2014,13.3,-1.1989725873946901
2013,15.0,-0.6562857563160348
2014,15.4,-0.528594737238704
2013,14.0,-0.9755133040093615
2014,14.8,-0.7201312658546999
2013,15.7,-0.4328264729307063
2014,14.3,-0.8797450397013633
2013,15.1,-0.6243630015467022
2014,15.0,-0.6562857563160348
2013,13.3,-1.1989725873946901
2014,13.3,-1.1989725873946901
2013,15.6,-0.4647492277000389
2014,15.6,-0.4647492277000389
2013,13.3,-1.1989725873946901
2014,14.3,-0.8797450397013633
2013,13.5,-1.135127077856025
2014,14.5,-0.8158995301626982
2013,14.5,-0.8158995301626982
2014,14.2,-0.9116677944706965
2013,13.0,-1.2947408517026884
2014,13.8,-1.0393588135480267
2013,13.8,-1.0393588135480267
2014,14.1,-0.9435905492400289
2013,14.1,-0.9435905492400289
2014,14.5,-0.8158995301626982
2013,14.4,-0.8478222849320307
2014,14.6,-0.7839767753933656
2013,13.5,-1.135127077856025
2014,14.1,-0.9435905492400289
2013,13.6,-1.1032043230866924
2014,14.5,-0.8158995301626982
2014,15.4,-0.528594737238704
2014,13.4,-1.1670498326253576
2014,15.6,-0.4647492277000389
2014,14.6,-0.7839767753933656
2014,14.7,-0.752054020624033
2014,13.3,-1.1989725873946901
2001,14.6,-0.7839767753933656
2002,14.1,-0.9435905492400289
2003,15.7,-0.4328264729307063
2004,15.0,-0.6562857563160348
2005,15.7,-0.4328264729307063
2006,15.0,-0.6562857563160348
2001,14.6,-0.7839767753933656
2002,15.2,-0.5924402467773697
2003,14.6,-0.7839767753933656
2004,14.2,-0.9116677944706965
2005,15.3,-0.5605174920080366
2006,15.5,-0.49667198246937144
2007,15.2,-0.5924402467773697
2008,15.4,-0.528594737238704
2009,14.3,-0.8797450397013633
2010,16.3,-0.24128994431470982
2014,19.3,0.7163926987652703
2001,20.8,1.1952340203052605
2002,22.1,1.6102298323065856
2003,22.6,1.7698436061532488
2004,23.4,2.0252256443079095
2005,25.2,2.5998352301558976
2006,22.5,1.7379208513839157
2007,23.2,1.961380134769244
2008,24.6,2.4082987015399024
2009,25.5,2.695603494463896
2010,26.1,2.8871400230798923
2011,25.9,2.823294513541226
2012,25.8,2.791371758771894
2013,27.3,3.2702130803118843
2014,27.6,3.3659813446198825
2001,17.5,0.14178311291728204
2002,17.1,0.01409209383995179
2003,17.0,-0.017830660929381337
2004,17.5,0.14178311291728204
2005,18.0,0.3013968867639454
2006,17.2,0.04601484860928379
2007,17.3,0.07793760337861691
2008,17.5,0.14178311291728204
2009,17.6,0.17370586768661517
2010,17.5,0.14178311291728204
2011,19.6,0.8121609630732687
2012,17.8,0.23755137722528027
2013,19.1,0.6525471892266053
2014,19.2,0.6844699439959373
2010,16.5,-0.1774444347760447
2003,23.8,2.152916663385241
2004,25.9,2.823294513541226
2005,27.2,3.2382903255425513
2006,26.6,3.0467537969265557
2007,27.6,3.3659813446198825
2008,27.5,3.3340585898505495
2009,29.1,3.844822666159873
2010,28.4,3.621363382774543
2011,28.0,3.493672363697213
2012,28.9,3.7809771566212063
2013,30.2,4.195972968622532
2014,30.4,4.259818478161196
2001,14.8,-0.7201312658546999
2002,15.3,-0.5605174920080366
2003,14.2,-0.9116677944706965
2002,14.9,-0.6882085110853674
2003,14.8,-0.7201312658546999
2001,15.3,-0.5605174920080366
2009,13.4,-1.1670498326253576
2008,15.6,-0.4647492277000389
2001,15.0,-0.6562857563160348
2002,14.5,-0.8158995301626982
2003,16.6,-0.1455216800067116
2006,15.0,-0.6562857563160348
2007,16.8,-0.08167617046804646
2008,16.6,-0.1455216800067116
2009,16.7,-0.11359892523737959
2010,16.2,-0.27321269908404294
2011,16.2,-0.27321269908404294
2012,17.7,0.20562862245594715
2013,16.9,-0.049753415698714464
2014,17.1,0.01409209383995179
2001,15.8,-0.4009037181613732
2002,13.8,-1.0393588135480267
2003,15.2,-0.5924402467773697
2004,15.2,-0.5924402467773697
2004,19.5,0.7802382083039355
2005,19.6,0.8121609630732687
2006,19.7,0.8440837178426006
2007,19.2,0.6844699439959373
2008,18.9,0.588701679687939
2009,19.8,0.8760064726119338
2010,20.2,1.003697491689264
